,Latitude,Longitude,Altitude
105,21.00358777542471,105.84501977409364,42.8192448830232
106,21.003626201941625,105.8445065094887,-25.343748626299202
107,21.003311533349283,105.84513732893635,77.36553724296391
108,21.003633925344882,105.84494892462753,52.52135771792382
109,21.004172593150564,105.84524423580328,-10.724452785216272
110,21.00358076466273,105.84548315064809,54.32744547072798
111,21.00404838454989,105.84494681226694,18.376133972778916
112,21.00391014173982,105.8455206311364,18.242464718408883
113,21.004317823970407,105.84513159179332,-5.68695698864758
114,21.00378710088943,105.84528543124696,38.243510365486145
115,21.00406633677054,105.84504407707642,34.41977876890451
116,21.004596439690722,105.84536428803321,-20.802787605673075
117,21.0041447121385,105.845957091821,176.706449855119
118,21.004184758601653,105.84556211867813,64.37964688614011
119,21.004247628143,105.84588671042616,-9.393897537142038
