,utcTimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb,BasebandCn0DbHz,FullInterSignalBiasNanos,FullInterSignalBiasUncertaintyNanos,SatelliteInterSignalBiasNanos,SatelliteInterSignalBiasUncertaintyNanos,CodeType,ChipsetElapsedRealtimeNanos,SignalType,ArrivalTimeNanosSinceGpsEpoch,ReceivedSvTimeNanosSinceGpsEpoch,RawPseudorangeMeters,RawPseudorangeUncertaintyMeters,Constellation,SvName,UnixTime,Epoch,SvPositionXEcefMeters,SvPositionYEcefMeters,SvPositionZEcefMeters,SvVelocityXEcefMetersPerSecond,SvVelocityYEcefMetersPerSecond,SvVelocityZEcefMetersPerSecond,SvClockBiasMeters,SvClockDriftMetersPerSecond
10,1717218056000,155840122000000,18,0.0,-1401097434289768881,0.9009418487548828,143.94613390322775,-6.68105428956455,11.106879293487776,196.0,05,0.0,16399,536474334192246.0,19.0,31.0,-626.8844604492188,0.5774999856948853,16,0.0,0.0,1575420030.0,0,0.0,0.0,0,0.0,1,-0.76,27.4,0.0,0.0,0.0,0.0,C,557820903685842,GPS,1.4012532744117688e+18,1.401253274334192e+18,23256910.77569843,5.696056702,G,G05,2024-06-01 05:00:56+00:00,1,6136623.146677305,23891807.655555192,-9908393.615773188,-255.76336950389373,1227.1751540197963,2860.899507991428,-52385.27445113585,-0.0004089894782739068
11,1717218056000,155840122000000,18,0.0,-1401097434289768881,0.9009418487548828,143.94613390322775,-6.68105428956455,11.106879293487776,196.0,06,0.0,16399,536474338931278.0,11.0,36.7,248.24761962890625,0.4115000069141388,16,0.0,0.0,1575420030.0,0,0.0,0.0,0,0.0,1,-0.76,33.1,0.0,0.0,0.0,0.0,C,557820903685842,GPS,1.4012532744117688e+18,1.4012532743389312e+18,21836172.73217945,3.297717038,G,G06,2024-06-01 05:00:56+00:00,1,-7685238.523011104,12444439.826053672,22227273.899563618,-2297.2478386323014,-1600.3142271752808,112.56995472531305,72877.55374888044,-0.006134842174108603
12,1717218056000,155840122000000,18,0.0,-1401097434289768881,0.9009418487548828,143.94613390322775,-6.68105428956455,11.106879293487776,196.0,09,0.0,16399,536474333299839.0,53.0,23.0,-76.58368682861328,0.9989999532699584,16,0.0,0.0,1575420030.0,0,0.0,0.0,0,0.0,1,-0.76,19.4,0.0,0.0,0.0,0.0,C,557820903685842,GPS,1.4012532744117688e+18,1.4012532743332997e+18,23524450.36189696,15.889000274,G,G09,2024-06-01 05:00:56+00:00,1,-24569338.52196883,6538085.199451862,7696751.901836496,755.5528552677911,-689.6704584619431,2961.1618287227807,65263.39554102165,0.004294389521867028
13,1717218056000,155840122000000,18,0.0,-1401097434289768881,0.9009418487548828,143.94613390322775,-6.68105428956455,11.106879293487776,196.0,11,0.0,16399,536474339098459.0,8.0,40.3,-25.57547187805176,0.3199999928474426,16,0.0,0.0,1575420030.0,0,0.0,0.0,0,0.0,1,-0.76,36.7,0.0,0.0,0.0,0.0,C,557820903685842,GPS,1.4012532744117688e+18,1.4012532743390984e+18,21786057.02656051,2.398339664,G,G11,2024-06-01 05:00:56+00:00,1,5618414.30554522,19294441.948360063,17417434.288100954,-1854.642152329141,-1200.3345747195128,1925.0695770220084,-202532.95075828736,-0.0025902666957327448
14,1717218056000,155840122000000,18,0.0,-1401097434289768881,0.9009418487548828,143.94613390322775,-6.68105428956455,11.106879293487776,196.0,12,0.0,16399,536474335247689.0,10.0,38.4,-463.0130615234375,0.3659999966621399,16,0.0,0.0,1575420030.0,0,0.0,0.0,0,0.0,1,-0.76,34.8,0.0,0.0,0.0,0.0,C,557820903685842,GPS,1.4012532744117688e+18,1.4012532743352476e+18,22940483.433788925,2.99792458,G,G12,2024-06-01 05:00:56+00:00,1,11187963.013558999,14597301.279516064,18898723.165526997,-487.6559816227501,2412.261974782251,-1546.583177252096,-152978.66003140106,-0.000988391239162441
15,1717218056000,155840122000000,18,0.0,-1401097434289768881,0.9009418487548828,143.94613390322775,-6.68105428956455,11.106879293487776,196.0,14,0.0,16399,536474331713105.0,40.0,25.0,697.6070556640625,0.871999979019165,16,0.0,0.0,1575420030.0,0,0.0,0.0,0,0.0,1,-0.76,21.4,0.0,0.0,0.0,0.0,C,557820903685842,GPS,1.4012532744117688e+18,1.401253274331713e+18,24000127.457496066,11.99169832,G,G14,2024-06-01 05:00:56+00:00,1,-13202767.873801764,16449142.240795577,-15978542.098468319,-31.768644690217826,-2060.9735746341853,-2111.7947961622876,124300.69299445902,0.002760678978347372
16,1717218056000,155840122000000,18,0.0,-1401097434289768881,0.9009418487548828,143.94613390322775,-6.68105428956455,11.106879293487776,196.0,17,0.0,16399,536474337923395.0,31.0,27.0,187.0111083984375,0.7429999709129333,16,0.0,0.0,1575420030.0,0,0.0,0.0,0,0.0,1,-0.76,23.4,0.0,0.0,0.0,0.0,C,557820903685842,GPS,1.4012532744117688e+18,1.401253274337923e+18,22138325.15640883,9.293566198,G,G17,2024-06-01 05:00:56+00:00,1,-22175477.423443165,13630174.407372212,6114754.273319913,-750.7562145440832,62.43555223728585,-3057.333366010336,210002.20235780365,-0.001363298260911024
17,1717218056000,155840122000000,18,0.0,-1401097434289768881,0.9009418487548828,143.94613390322775,-6.68105428956455,11.106879293487776,196.0,19,0.0,16399,536474342482807.0,40.0,24.6,26.10829162597656,0.9455000162124634,16,0.0,0.0,1575420030.0,0,0.0,0.0,0,0.0,1,-0.76,21.0,0.0,0.0,0.0,0.0,C,557820903685842,GPS,1.4012532744117688e+18,1.4012532743424827e+18,20771463.41510195,11.99169832,G,G19,2024-06-01 05:00:56+00:00,1,-16023963.622064598,15749082.483043198,13669725.117957845,-1754.123532741444,381.2256548697884,-2501.9610196490385,146925.10969679302,0.0016018754565733013
18,1717218056000,155840122000000,18,0.0,-1401097434289768881,0.9009418487548828,143.94613390322775,-6.68105428956455,11.106879293487776,196.0,20,0.0,16399,536474341580605.0,16.0,32.8,-325.2975158691406,0.5569999814033508,16,0.0,0.0,1575420030.0,0,0.0,0.0,0,0.0,1,-0.76,29.2,0.0,0.0,0.0,0.0,C,557820903685842,GPS,1.4012532744117688e+18,1.4012532743415803e+18,21041919.382331904,4.796679328,G,G20,2024-06-01 05:00:56+00:00,1,1931029.7541947179,26551825.447395556,1121426.611897919,-302.0549957089088,-104.29391564651256,3146.5842221222574,112280.42460850412,-0.0004089894782739068
19,1717218056000,155840122000000,18,0.0,-1401097434289768881,0.9009418487548828,143.94613390322775,-6.68105428956455,11.106879293487776,196.0,22,0.0,16399,536474337829039.0,21.0,29.9,536.0762939453125,0.652999997138977,16,0.0,0.0,1575420030.0,0,0.0,0.0,0,0.0,1,-0.76,26.3,0.0,0.0,0.0,0.0,C,557820903685842,GPS,1.4012532744117688e+18,1.401253274337829e+18,22166568.004292093,6.295641617999999,G,G22,2024-06-01 05:00:56+00:00,1,-10074570.68328228,22917259.3866845,-8877845.758729082,-46.6535859849004,-1201.1969346289884,-2882.271595334939,-6410.232785365581,-0.0015337105435256515
20,1717218057000,155841122000000,18,0.0,-1401097434289768878,0.4341392517089844,86.40532178105786,1.845779013634602,14.139646276354842,196.0,05,0.0,16399,536475334194271.0,21.0,30.2,-626.3445434570312,0.2000000029802322,16,-0.0,1902.9177342976868,1575420030.0,0,0.0,0.0,0,0.0,1,-0.86,26.6,0.0,0.0,0.0,0.0,C,557821906963341,GPS,1.4012532754117688e+18,1.401253275334194e+18,23256296.800744448,6.295641617999999,G,G05,2024-06-01 05:00:57+00:00,2,6136367.363070154,23893034.712509584,-9905532.51883821,-255.68199261792478,1226.8325253804283,2861.1097674090997,-52385.27445113585,-0.0004089894782739068
21,1717218057000,155841122000000,18,0.0,-1401097434289768878,0.4341392517089844,86.40532178105786,1.845779013634602,14.139646276354842,196.0,06,0.0,16399,536475338930458.0,11.0,36.8,248.7886962890625,0.2000000029802322,16,-0.0,1902.9177342976868,1575420030.0,0,0.0,0.0,0,0.0,1,-0.86,33.2,0.0,0.0,0.0,0.0,C,557821906963341,GPS,1.4012532754117688e+18,1.4012532753389304e+18,21836402.9727872,3.297717038,G,G06,2024-06-01 05:00:57+00:00,2,-7687535.901659721,12442839.530305907,22227386.236975837,-2297.3594986893413,-1600.1762429858259,112.09966551339845,72877.55374888044,-0.006134842174108603
22,1717218057000,155841122000000,18,0.0,-1401097434289768878,0.4341392517089844,86.40532178105786,1.845779013634602,14.139646276354842,196.0,09,0.0,16399,536475333299990.0,31.0,27.4,-76.60272216796875,0.6859999895095825,16,0.0,0.0,1575420030.0,0,0.0,0.0,0,0.0,1,-0.86,23.8,0.0,0.0,0.0,0.0,C,557821906963341,GPS,1.4012532754117688e+18,1.4012532753333e+18,23524373.61502771,9.293566198,G,G09,2024-06-01 05:00:57+00:00,2,-24568582.813758615,6537395.33598385,7699713.084471076,755.8440732081567,-689.8849369809076,2960.998091630447,65263.39554102165,0.004294389521867028
23,1717218057000,155841122000000,18,0.0,-1401097434289768878,0.4341392517089844,86.40532178105786,1.845779013634602,14.139646276354842,196.0,11,0.0,16399,536475339098534.0,9.0,38.8,-24.773378372192383,0.2000000029802322,16,-0.0,1902.9177342976868,1575420030.0,0,0.0,0.0,0,0.0,1,-0.86,35.2,0.0,0.0,0.0,0.0,C,557821906963341,GPS,1.4012532754117688e+18,1.4012532753390986e+18,21785980.279691264,2.698132122,G,G11,2024-06-01 05:00:57+00:00,2,5616559.440995356,19293241.57396386,17419359.22642572,-1854.9063838195211,-1200.3703276494587,1924.7003892475943,-202532.95075828736,-0.0025902666957327448
24,1717218057000,155841122000000,18,0.0,-1401097434289768878,0.4341392517089844,86.40532178105786,1.845779013634602,14.139646276354842,196.0,12,0.0,16399,536475335249231.0,9.0,39.1,-462.6459655761719,0.2000000029802322,16,-0.0,1902.9177342976868,1575420030.0,0,0.0,0.0,0,0.0,1,-0.86,35.5,0.0,0.0,0.0,0.0,C,557821906963341,GPS,1.4012532754117688e+18,1.4012532753352492e+18,22940022.95257344,2.698132122,G,G12,2024-06-01 05:00:57+00:00,2,11187475.391269105,14599713.564200487,18897176.325110536,-487.48781204837263,2412.09346631296,-1546.9939424786253,-152978.66003140106,-0.000988391239162441
25,1717218057000,155841122000000,18,0.0,-1401097434289768878,0.4341392517089844,86.40532178105786,1.845779013634602,14.139646276354842,196.0,14,0.0,16399,536475331710820.0,46.0,24.3,698.7774047851562,0.8629999756813049,16,0.0,0.0,1575420030.0,0,0.0,0.0,0,0.0,1,-0.86,20.7,0.0,0.0,0.0,0.0,C,557821906963341,GPS,1.4012532754117688e+18,1.4012532753317107e+18,24000818.179319296,13.790453068,G,G14,2024-06-01 05:00:57+00:00,2,-13202799.728511024,16447081.036122238,-15980653.789830282,-31.85545279238464,-2061.235280579988,-2111.4509966987725,124300.69299445902,0.002760678978347372
26,1717218057000,155841122000000,18,0.0,-1401097434289768878,0.4341392517089844,86.40532178105786,1.845779013634602,14.139646276354842,196.0,17,0.0,16399,536475337922813.0,27.0,28.0,187.47732543945312,0.6420000195503235,16,0.0,0.0,1575420030.0,0,0.0,0.0,0,0.0,1,-0.86,24.4,0.0,0.0,0.0,0.0,C,557821906963341,GPS,1.4012532754117688e+18,1.4012532753379228e+18,22138478.650147326,8.094396366,G,G17,2024-06-01 05:00:57+00:00,2,-22176228.054991096,13630236.744896669,6111696.785845547,-750.4026103754691,62.33326995188469,-3057.4608676009902,210002.20235780365,-0.001363298260911024
