,utcTimeMillis,Latitude_1,Longitude_1,Latitude_2,Longitude_2,Distance
170,1717828619000,21.004425,105.851095,21.00458000936681,105.851130798391,17.632296331964294
171,1717828620000,21.00437,105.85108833333334,21.004515314165285,105.85113468763312,16.859461602151026
172,1717828621000,21.004313333333336,105.85108833333334,21.00444633788642,105.85114055719632,15.751709741642086
173,1717828622000,21.004255,105.85107666666666,21.004344842676275,105.85114624803953,12.327721693209005
174,1717828623000,21.004203333333333,105.85106833333332,21.00425639304444,105.85113055257187,8.747869714159318
175,1717828624000,21.00416,105.851065,21.004178792357248,105.85114209184664,8.27095290500962
176,1717828625000,21.00410833333334,105.85106,21.00412569600971,105.8511456526328,9.098497622824363
177,1717828626000,21.004055,105.851055,21.00410409254126,105.85112664308932,9.225414179891711
178,1717828629000,21.00395,105.85103833333332,21.003857886356347,105.8511067630572,12.46472732144359
179,1717828630000,21.00389333333333,105.85103333333332,21.003793237124512,105.8511073831737,13.526608775454077
180,1717828631000,21.00384,105.85102833333332,21.003739225407205,105.8510699269426,12.008684999319902
181,1717828632000,21.003795,105.851025,21.003771981835875,105.85107906947626,6.168819385482718
182,1717828633000,21.003755,105.85101333333331,21.00370749997574,105.85102803049996,5.497696206300596
183,1717828634000,21.003715000000003,105.85101000000002,21.00360347373553,105.85101637952457,12.418824422094664
184,1717828635000,21.00367333333333,105.85100333333334,21.00352963856412,105.85099017950904,16.036367776988826
185,1717828637000,21.00358333333333,105.85099333333334,21.00347206486101,105.85099929918606,12.38797917743137
186,1717828638000,21.00353833333333,105.85098666666666,21.003428171852672,105.85099078808564,12.25686688317319
187,1717828639000,21.003455,105.85098333333332,21.003373451234307,105.851005339773,9.351136280396688
188,1717828640000,21.00341166666666,105.85096666666668,21.00331342774014,105.85090408406076,12.709496542558961
189,1717828641000,21.003375,105.850955,21.00328586136083,105.85087373551144,13.015617706240182
190,1717828642000,21.003341666666664,105.85094666666669,21.00321420446772,105.8508439046942,17.739000424681016
191,1717828643000,21.00330166666667,105.85093,21.003186460295623,105.85084610076144,15.490579204964785
192,1717828644000,21.00327,105.85091833333333,21.00318803372148,105.85079314074412,15.87332206992991
193,1717828645000,21.00324666666667,105.850915,21.00315303870353,105.85083574232785,13.269513389692703
194,1717828646000,21.00322833333333,105.85091166666668,21.00311771148533,105.85086461260606,13.234927402508095
195,1717828647000,21.00321,105.85091333333334,21.00307787116812,105.85082694551942,17.212662964447507
196,1717828648000,21.00318333333333,105.85091166666668,21.003049815614123,105.85081553284384,17.8887258963177
197,1717828650000,21.00312,105.85090833333334,21.00301491232757,105.85080827527226,15.63422345068333
198,1717828651000,21.00307833333333,105.85090666666667,21.00291634445678,105.85079779061137,21.264586041137242
199,1717828652000,21.003035,105.85090333333332,21.00285136397377,105.85079663983674,23.229720740532255
200,1717828653000,21.00298833333333,105.850905,21.002808439288387,105.85080450174358,22.5603296865891
201,1717828654000,21.00294166666667,105.850905,21.00276852351661,105.85081890838757,21.22576703957456
202,1717828655000,21.002893333333336,105.85090833333334,21.002729840758384,105.8508158690747,20.55788539535885
203,1717828656000,21.00284166666667,105.85090999999998,21.002976289271757,105.85059031282628,36.40583327957452
204,1717828658000,21.00274333333333,105.85090999999998,21.002822273362334,105.850644388957,28.935901452653837
205,1717828659000,21.0027,105.85090833333334,21.002724017140817,105.85065696544758,26.23018180893481
206,1717828660000,21.00266333333333,105.85090666666667,21.002562725421072,105.85066459617232,27.50645876938589
