Latitude,Longitude,utcTimeMillis,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ,MagnetometerX,MagnetometerY,MagnetometerZ
21.006561666666666,105.85130166666667,1717828587000,4.53105,9.366,2.80395,-0.0900625,-0.0413875,-0.0397375,0.65625,-31.3875,32.8125
21.006498333333337,105.85129333333335,1717828588000,3.6660001,8.21205,0.82605004,-0.1379125,-0.1648625,0.2209625,-0.056250002,-31.556252,32.643753
21.006426666666666,105.851285,1717828589000,3.8149502,8.337001,0.88305,0.2470875,0.0213125,-0.02585,-0.41250002,-32.5125,31.143751
21.00635666666667,105.85128166666667,1717828590000,5.4630003,8.731951,0.684,0.285175,0.0075625,-0.100375,-0.65625,-31.85625,30.54375
21.006286666666664,105.85127833333333,1717828591000,3.8530502,8.09895,1.7170501,-0.2118875,0.01925,0.03795,-0.41250002,-32.04375,31.087502
21.006216666666667,105.85126999999999,1717828592000,4.10505,8.48295,2.29605,-0.4717625,-0.1329625,0.055,-1.1437501,-32.643753,32.15625
21.00614333333333,105.85127166666668,1717828593000,3.4720502,9.333,4.821,-0.1412125,-0.1563375,0.14973749,-0.1875,-31.743752,31.987501
21.006073333333333,105.85126333333334,1717828594000,3.5749502,8.799001,1.9159501,-0.0204875,-0.0158125,0.078375,0.41250002,-31.612501,31.312502
21.006003333333336,105.85125333333332,1717828595000,3.52305,8.67405,0.66105,0.3091,0.08525,0.0273625,0.95625,-32.287502,31.687502
21.005929999999996,105.85124666666667,1717828596000,3.6520503,8.21895,2.31795,0.2134,-0.2041875,0.047575,1.7437501,-33.9,30.6
21.005854999999997,105.85123166666666,1717828597000,4.083,8.82495,2.2030501,-0.1791625,0.1991,-0.1111,0.95625,-32.8125,31.3875
21.005779999999998,105.85122333333332,1717828598000,-2.7109501,5.4480004,7.419,-0.2728,-0.364925,-0.149325,2.8875,-34.74375,26.8875
21.005708333333338,105.85121166666667,1717828599000,-0.25095,5.223,8.3220005,0.36781248,-0.12979999,-0.143,14.156251,-39.112503,11.94375
21.005640000000003,105.85119666666667,1717828600000,4.33005,9.7900505,6.8110504,0.0611875,0.2204125,0.4486625,16.25625,-40.256252,5.64375
21.005569999999995,105.851175,1717828601000,-0.91200006,5.70405,7.4500504,-0.0672375,-0.27665,-0.09295,13.25625,-43.143753,9.4875
21.005508333333335,105.85115666666667,1717828602000,-1.7190001,4.8180003,7.2060003,-0.048675,-0.0094875,0.1816375,10.856251,-44.456253,7.3125005
21.00544166666667,105.85114666666665,1717828603000,-0.522,5.7400503,7.93695,-0.093225,0.143825,0.2519,8.512501,-44.04375,5.7562504
21.005375000000004,105.85113833333335,1717828604000,0.069000006,5.9820004,8.059051,0.07315,0.0479875,0.191125,6.5437503,-43.3125,6.3562503
