,utcTimeMillis,Latitude_1,Longitude_1,WKT,Latitude_2,Longitude_2,Distance
202,1717828235000.0,21.007585,105.84307833333332,POINT (105.84301422815125 21.007490391892876),21.00749039189288,105.84301422815123,12.447891673881129
203,1717828236000.0,21.007586666666665,105.843165,POINT (105.84310333630724 21.00749860158439),21.00749860158439,105.84310333630724,11.698847909022868
204,1717828237000.0,21.007606666666668,105.84324833333334,POINT (105.84318401182853 21.007508259197486),21.00750825919749,105.84318401182853,12.818601570890356
205,1717828238000.0,21.00762333333333,105.84333,POINT (105.84326603447927 21.007514752794574),21.00751475279457,105.84326603447929,13.778970378771785
206,1717828239000.0,21.007646666666663,105.84348,POINT (105.84333444660089 21.00752236820611),21.00752236820611,105.84333444660088,20.477137427872805
207,1717828241000.0,21.00765,105.84361666666668,POINT (105.8434067949587 21.007535722705157),21.00753572270516,105.8434067949587,25.22061470924064
208,1717828242000.0,21.00765333333333,105.84366666666668,POINT (105.84346026605175 21.0075421230364),21.0075421230364,105.84346026605176,24.737808079466735
209,1717828243000.0,21.00765833333333,105.84371166666666,POINT (105.84350125134519 21.00754743427411),21.00754743427411,105.8435012513452,25.08257756300969
210,1717828244000.0,21.007661666666664,105.84375166666663,POINT (105.84355154202767 21.007542997949077),21.00754299794908,105.84355154202768,24.610296365646363
211,1717828245000.0,21.007665,105.84378999999998,POINT (105.84387285621774 21.007616308089464),21.007616308089464,105.84387285621774,10.163099066636716
212,1717828247000.0,21.007655,105.84385333333331,POINT (105.84395516120986 21.00755048538477),21.00755048538477,105.84395516120986,15.70946463352825
213,1717828248000.0,21.007631666666665,105.84387999999998,POINT (105.84395633523829 21.00756107554811),21.00756107554811,105.84395633523827,11.153522526534736
214,1717828249000.0,21.007601666666663,105.84390666666668,POINT (105.84397878301806 21.00755365710761),21.00755365710761,105.84397878301806,9.194484839698967
215,1717828250000.0,21.007561666666668,105.843935,POINT (105.84401780819805 21.007521094667233),21.007521094667236,105.84401780819805,9.707786722925798
216,1717828251000.0,21.007518333333337,105.843965,POINT (105.84412900675552 21.007568615728285),21.007568615728285,105.84412900675552,17.9191899571816
217,1717828252000.0,21.007475,105.84399833333332,POINT (105.84402154986056 21.007595234382414),21.00759523438241,105.84402154986056,13.58492725721591
218,1717828254000.0,21.00739,105.84407166666666,POINT (105.84398861711306 21.007399671886564),21.007399671886564,105.84398861711306,8.687721322099712
219,1717828255000.0,21.00734166666667,105.84411333333334,POINT (105.84403761906871 21.007350197094688),21.007350197094688,105.84403761906871,7.916497642237057
220,1717828256000.0,21.007301666666663,105.844155,POINT (105.84407895120187 21.007307949456763),21.007307949456763,105.84407895120188,7.925046646041543
221,1717828257000.0,21.007265,105.84420833333334,POINT (105.8441201788342 21.00726235622761),21.00726235622761,105.8441201788342,9.155541673502148
222,1717828258000.0,21.007231666666662,105.84426833333332,POINT (105.84418161391704 21.007234292119552),21.007234292119552,105.84418161391704,9.006587496629665
223,1717828259000.0,21.007203333333337,105.844325,POINT (105.84422879811011 21.007190788979276),21.00719078897928,105.84422879811012,10.08312648706952
224,1717828260000.0,21.00718,105.84438666666668,POINT (105.84427472638541 21.007149933144003),21.007149933144003,105.8442747263854,12.091299513296713
225,1717828261000.0,21.007151666666665,105.84444333333334,POINT (105.84434538313039 21.00712076554403),21.00712076554403,105.8443453831304,10.732560903915225
226,1717828262000.0,21.007121666666663,105.84449833333336,POINT (105.8443737359917 21.007097041896003),21.007097041896003,105.8443737359917,13.220423990063273
227,1717828263000.0,21.0071,105.844565,POINT (105.8444413319207 21.0070583712362),21.0070583712362,105.8444413319207,13.646357761632121
228,1717828264000.0,21.007075,105.84463166666669,POINT (105.84449184107316 21.007064489424096),21.007064489424096,105.84449184107316,14.561501614240969
229,1717828265000.0,21.00704166666667,105.84469666666668,POINT (105.8445513600942 21.007027865804215),21.00702786580421,105.8445513600942,15.16134113362834
230,1717828267000.0,21.00698333333333,105.844805,POINT (105.8446297527299 21.00703885775639),21.00703885775639,105.8446297527299,19.210620336155785
231,1717828268000.0,21.00696333333333,105.844865,POINT (105.84470337579833 21.00700438557632),21.00700438557632,105.84470337579832,17.387240243371433
232,1717828269000.0,21.00694333333333,105.84490333333332,POINT (105.84476446171871 21.006950530389034),21.006950530389037,105.84476446171873,14.437705446494416
233,1717828271000.0,21.006916666666665,105.844945,POINT (105.84491360642753 21.006768503815955),21.006768503815955,105.84491360642753,16.794165286149468
234,1717828272000.0,21.006881666666665,105.84498,POINT (105.84496676733087 21.006715194711468),21.006715194711468,105.84496676733087,18.561731958798866
235,1717828273000.0,21.006840000000004,105.84502,POINT (105.84501310623028 21.006685923192503),21.006685923192503,105.84501310623028,17.147497776101183
236,1717828274000.0,21.006801666666668,105.84506000000002,POINT (105.84509817306781 21.0066647234418),21.0066647234418,105.8450981730678,15.734523291401754
237,1717828275000.0,21.006761666666662,105.84510666666664,POINT (105.84516759097085 21.006632396107513),21.006632396107516,105.84516759097085,15.703961580726219
238,1717828276000.0,21.00673,105.84514666666668,POINT (105.84527276826869 21.006623487489374),21.00662348748937,105.84527276826869,17.65272708717879
239,1717828277000.0,21.00669833333333,105.84518333333332,POINT (105.84531548525155 21.006586659539778),21.006586659539774,105.84531548525156,18.503495566400797
240,1717828278000.0,21.006621666666668,105.84526,POINT (105.84537420413902 21.006543538241445),21.006543538241445,105.84537420413902,14.697347176684417
241,1717828279000.0,21.00659,105.84529166666668,POINT (105.8454126429937 21.006511753255467),21.006511753255467,105.8454126429937,15.277524268329342
242,1717828280000.0,21.00656333333333,105.84532666666668,POINT (105.8454404908951 21.006491540863546),21.006491540863543,105.8454404908951,14.259518727149752
243,1717828281000.0,21.006541666666667,105.84536,POINT (105.84547348443141 21.006476362918008),21.006476362918008,105.8454734844314,13.838446155373909
244,1717828282000.0,21.006521666666664,105.84538333333332,POINT (105.8455065269338 21.006470772277343),21.006470772277343,105.8455065269338,13.984347307545502
245,1717828283000.0,21.00650166666667,105.84541,POINT (105.8455352501642 21.006441009839367),21.006441009839367,105.8455352501642,14.646928802568956
246,1717828285000.0,21.00645833333333,105.84548333333332,POINT (105.84553878261224 21.00641375140238),21.00641375140238,105.84553878261224,7.5963907874480485
247,1717828286000.0,21.00642,105.84552,POINT (105.84558196180872 21.0063881282589),21.0063881282589,105.84558196180872,7.343681022556163
248,1717828287000.0,21.006375,105.84555333333334,POINT (105.84560644932328 21.00634106995472),21.00634106995472,105.84560644932328,6.680967460506898
249,1717828288000.0,21.00632166666667,105.84559,POINT (105.84561367982852 21.006272163828253),21.006272163828253,105.84561367982852,6.028375595038598
250,1717828289000.0,21.006265,105.84562166666667,POINT (105.845630012697 21.006181584564626),21.006181584564622,105.845630012697,9.315746269192738
251,1717828290000.0,21.00620333333333,105.84564,POINT (105.84563572061052 21.006103835652098),21.006103835652095,105.84563572061052,11.072551894659625
252,1717828291000.0,21.00614333333333,105.84565666666668,POINT (105.84563434274327 21.00600446919479),21.00600446919479,105.84563434274328,15.613909210863337
253,1717828292000.0,21.006085,105.84566833333336,POINT (105.84564976585274 21.00594217309551),21.00594217309551,105.84564976585274,15.998154830532934
254,1717828293000.0,21.006023333333328,105.84567,POINT (105.84563780554889 21.005873915671245),21.005873915671245,105.84563780554888,16.94726522249086
255,1717828294000.0,21.005963333333337,105.84567166666666,POINT (105.84565407102258 21.005812087505603),21.005812087505603,105.84565407102258,16.916664116869345
256,1717828295000.0,21.005903333333336,105.84567166666666,POINT (105.84561884797952 21.00575563270942),21.00575563270942,105.84561884797952,17.314592248746493
257,1717828296000.0,21.005845,105.84567166666666,POINT (105.84565077907924 21.0056807401832),21.0056807401832,105.84565077907924,18.393105541838462
258,1717828297000.0,21.00578833333333,105.845675,POINT (105.8456159872955 21.00562865825915),21.00562865825915,105.8456159872955,18.782119165632157
259,1717828298000.0,21.00572833333333,105.845675,POINT (105.84561851013838 21.00556952131869),21.00556952131869,105.84561851013838,18.60724223041857
260,1717828299000.0,21.00566666666667,105.84567666666663,POINT (105.84561928220434 21.005511738584897),21.005511738584897,105.84561928220434,18.22802089887639
261,1717828300000.0,21.00560833333333,105.84567833333334,POINT (105.84556488514922 21.005487782143405),21.005487782143405,105.84556488514922,17.842999094127617
262,1717828301000.0,21.00555333333333,105.84567666666663,POINT (105.84560896462683 21.005266416825854),21.00526641682585,105.84560896462683,32.66855140998454
263,1717828302000.0,21.0055,105.84567166666666,POINT (105.84560205586776 21.00521580053529),21.00521580053529,105.84560205586776,32.417160067163096
264,1717828303000.0,21.005450000000003,105.84567333333334,POINT (105.8454670087941 21.005284360396697),21.005284360396697,105.8454670087941,28.24799523012755
