utcTimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb,BasebandCn0DbHz,FullInterSignalBiasNanos,FullInterSignalBiasUncertaintyNanos,SatelliteInterSignalBiasNanos,SatelliteInterSignalBiasUncertaintyNanos,CodeType,ChipsetElapsedRealtimeNanos,SignalType,ArrivalTimeNanosSinceGpsEpoch,ReceivedSvTimeNanosSinceGpsEpoch,RawPseudorangeMeters,RawPseudorangeUncertaintyMeters,Constellation,SvName,GpsWeekNum,UnixTime,Epoch,SvPositionXEcefMeters,SvPositionYEcefMeters,SvPositionZEcefMeters,SvVelocityXEcefMetersPerSecond,SvVelocityYEcefMetersPerSecond,SvVelocityZEcefMetersPerSecond,SvClockBiasMeters,SvClockDriftMetersPerSecond
1717828196000,456050440000000,18,0.0,-1401407364970239903,-0.464,31.72234573867172,0.0041880498713597,11.686397347121236,519.0,15,0.0,16399,541815331383593.0,17,32.3,-696.184814453125,0.0487999990582466,16,-0.0,1902.9177342976868,1575420030.0,0,0.0,0.0,0,0.0,1,-0.23,28.7,0.0,0.0,0.0,0.0,C,1167961917271440,GPS,1401863415410240291.222,1401863415331383552,23640655.681228387676,5.096471786,G,G15,2317,2024-06-08 06:29:56+00:00,173,512398.7109445669,22703135.85634943,-14117412.49761218,-999.7985215095985,1430.1271243928875,2366.6625388349235,50299.903630314206,0.0012610508913440464
1717828196000,456050440000000,18,0.0,-1401407364970239903,-0.464,31.72234573867172,0.0041880498713597,11.686397347121236,519.0,20,0.0,16399,541815340424397.0,31,27.1,218.7711181640625,0.6664999723434448,16,0.0,0.0,1575420030.0,0,0.0,0.0,0,0.0,1,-0.23,23.5,0.0,0.0,0.0,0.0,C,1167961917271440,GPS,1401863415410240291.222,1401863415340424448,20930263.246866019676,9.293566198,G,G20,2317,2024-06-08 06:29:56+00:00,173,-3565433.2751171077,18292742.41896625,19041316.609177973,-1501.2788150188023,-1879.750994249818,1515.098691363079,112142.91689271489,-0.00013632982609110243
1717828196000,456050440000000,18,0.0,-1401407364970239903,-0.464,31.72234573867172,0.0041880498713597,11.686397347121236,519.0,25,0.0,16399,541815333061391.0,35,26.1,65.33733367919922,0.7459999918937683,16,0.0,0.0,1575420030.0,0,0.0,0.0,0,0.0,1,-0.23,22.5,0.0,0.0,0.0,0.0,C,1167961917271440,GPS,1401863415410240291.222,1401863415333061376,23137656.700176995676,10.492736030,G,G25,2317,2024-06-08 06:29:56+00:00,173,16352801.253735825,19044743.853035945,8733703.198950628,262.33354921936495,1152.3604520189313,-2867.163046708299,149004.89644778578,0.0001704122826140279
1717828196000,456050440000000,18,0.0,-1401407364970239903,-0.464,31.72234573867172,0.0041880498713597,11.686397347121236,519.0,29,0.0,16399,541815328532468.0,53,22.6,-663.3827514648438,1.0084999799728394,16,0.0,0.0,1575420030.0,0,0.0,0.0,0,0.0,1,-0.23,19.0,0.0,0.0,0.0,0.0,C,1167961917271440,GPS,1401863415410240291.222,1401863415328532480,24495385.564043363676,15.889000274,G,G29,2317,2024-06-08 06:29:56+00:00,173,12568772.726507245,8217556.100582445,21858451.562934484,-1747.6852541675871,2167.5080622794085,177.92325173854536,-178428.75559176708,0.0004771543913185587
1717828198000,456051440000000,18,0.0,-1401407364970239910,-0.081,28.718550311168656,-2.28969428196396,9.888241813619992,519.0,05,0.0,16399,541816341010411.0,21,30.5,-45.23728942871094,0.0621000006794929,16,-0.0,1902.9177342976868,1575420030.0,0,0.0,0.0,0,0.0,1,-0.23,26.9,0.0,0.0,0.0,0.0,C,1167962917271447,GPS,1401863416410240291.222,1401863416341010432,20754589.663157347676,6.295641618,G,G05,2317,2024-06-08 06:29:58+00:00,174,3378044.725146142,23445320.72207015,11743684.577628873,-907.3719044204807,-1239.9417322364334,2703.440404724011,-52632.50913582519,-0.0004089894782739068
1717828198000,456051440000000,18,0.0,-1401407364970239910,-0.081,28.718550311168656,-2.28969428196396,9.888241813619992,519.0,06,0.0,16399,541816331948540.0,80,20.2,227.53414916992188,1.932999968528748,16,0.0,0.0,1575420030.0,0,0.0,0.0,0,0.0,1,-0.23,16.599999999999998,0.0,0.0,0.0,0.0,C,1167962917271447,GPS,1401863416410240291.222,1401863416331948544,23471275.340798051676,23.983396640,G,G06,2317,2024-06-08 06:29:58+00:00,174,-22994760.96580679,5769549.496867858,12147044.410112489,-1502.5853494016244,-297.56866765866465,-2705.8289864621197,69083.45760688353,-0.006271172000203902
1717828198000,456051440000000,18,0.0,-1401407364970239910,-0.081,28.718550311168656,-2.28969428196396,9.888241813619992,519.0,11,0.0,16399,541816337127003.0,46,23.8,35.575401306152344,0.9419999718666076,16,0.0,0.0,1575420030.0,0,0.0,0.0,0,0.0,1,-0.23,20.2,0.0,0.0,0.0,0.0,C,1167962917271447,GPS,1401863416410240291.222,1401863416337126912,21918839.669649507676,13.790453068,G,G11,2317,2024-06-08 06:29:58+00:00,174,-11490417.5676104,12665795.567394689,20330862.069662523,-2541.4300563905963,-433.7274017126871,-1172.7003854515706,-204091.0457996354,-0.002522101782688093
1717828198000,456051440000000,18,0.0,-1401407364970239910,-0.081,28.718550311168656,-2.28969428196396,9.888241813619992,519.0,12,0.0,16399,541816335511604.0,12,36.3,301.8379211425781,0.0465000011026859,16,-0.0,1902.9177342976868,1575420030.0,0,0.0,0.0,0,0.0,1,-0.23,32.7,0.0,0.0,0.0,0.0,C,1167962917271447,GPS,1401863416410240291.222,1401863416335511552,22403112.414604387676,3.597509496,G,G12,2317,2024-06-08 06:29:58+00:00,174,9986212.36774293,24627582.194455065,513597.86008564435,-218.09241466500865,191.09723653087804,-3175.485165950685,-153573.50305364578,-0.0009543087826401152
1717828198000,456051440000000,18,0.0,-1401407364970239910,-0.081,28.718550311168656,-2.28969428196396,9.888241813619992,519.0,13,0.0,16399,541816336834739.0,14,33.9,-563.388916015625,0.050000000745058,16,-0.0,1902.9177342976868,1575420030.0,0,0.0,0.0,0,0.0,1,-0.23,30.3,0.0,0.0,0.0,0.0,C,1167962917271447,GPS,1401863416410240291.222,1401863416336834816,22006407.847461475676,4.197094412,G,G13,2317,2024-06-08 06:29:58+00:00,174,-12117991.323904574,21884546.669699296,-8770928.040006313,-918.6397321494824,635.1420471288197,2946.384493357483,196784.849034806,0.0007838965000254878
1717828198000,456051440000000,18,0.0,-1401407364970239910,-0.081,28.718550311168656,-2.28969428196396,9.888241813619992,519.0,15,0.0,16399,541816331385960.0,21,30.3,-696.0978393554688,0.0771000012755394,16,-0.0,1902.9177342976868,1575420030.0,0,0.0,0.0,0,0.0,1,-0.23,26.7,0.0,0.0,0.0,0.0,C,1167962917271447,GPS,1401863416410240291.222,1401863416331385856,23639964.959405155676,6.295641618,G,G15,2317,2024-06-08 06:29:58+00:00,174,511398.92333959043,22704565.931559056,-14115045.604728473,-999.5979092725352,1429.920339519559,2366.9568857345907,50299.903630314206,0.0012610508913440464
1717828198000,456051440000000,18,0.0,-1401407364970239910,-0.081,28.718550311168656,-2.28969428196396,9.888241813619992,519.0,19,0.0,16399,541816333732365.0,61,21.9,590.7095947265625,1.8459999561309812,16,0.0,0.0,1575420030.0,0,0.0,0.0,0,0.0,1,-0.23,18.3,0.0,0.0,0.0,0.0,C,1167962917271447,GPS,1401863416410240291.222,1401863416333732352,22936503.155877987676,18.287339938,G,G19,2317,2024-06-08 06:29:58+00:00,174,-20137361.795983803,15236173.955492647,-7720950.815337147,425.37331211645966,-909.0719925211333,-3010.028497031521,147911.67520680247,0.0016018754565733013
1717828198000,456051440000000,18,0.0,-1401407364970239910,-0.081,28.718550311168656,-2.28969428196396,9.888241813619992,519.0,20,0.0,16399,541816340423692.0,40,25.2,219.89385986328125,0.7864999771118164,16,0.0,0.0,1575420030.0,0,0.0,0.0,0,0.0,1,-0.23,21.6,0.0,0.0,0.0,0.0,C,1167962917271447,GPS,1401863416410240291.222,1401863416340423680,20930493.487473763676,11.991698320,G,G20,2317,2024-06-08 06:29:58+00:00,174,-3566934.7482730793,18290862.569502167,19042831.55232853,-1501.4967974899673,-1879.82015186325,1514.6974090409483,112142.91689271489,-0.00013632982609110243
1717828198000,456052440000000,18,0.0,-1401407364970239911,-0.958,31.80442217853852,-1.910855284150278,10.117848339643976,519.0,25,0.0,16399,541817333060900.0,70,20.6,64.1860580444336,1.936000108718872,16,0.0,0.0,1575420030.0,0,0.0,0.0,0,0.0,1,-0.28,17.0,0.0,0.0,0.0,0.0,C,1167963917271448,GPS,1401863417410240291.222,1401863417333060864,23137810.193915491676,20.985472060,G,G25,2317,2024-06-08 06:29:58+00:00,174,16353325.662209548,19047048.044902913,8727968.314880833,262.14911217680486,1151.6778005471165,-2867.5338397446794,149004.89644778578,0.0001704122826140279
1717828198000,456051440000000,18,0.0,-1401407364970239910,-0.081,28.718550311168656,-2.28969428196396,9.888241813619992,519.0,29,0.0,16399,541816328534593.0,46,24.0,-651.9080810546875,0.8585000038146973,16,0.0,0.0,1575420030.0,0,0.0,0.0,0,0.0,1,-0.23,20.4,0.0,0.0,0.0,0.0,C,1167962917271447,GPS,1401863416410240291.222,1401863416328534528,24494771.589089379676,13.790453068,G,G29,2317,2024-06-08 06:29:58+00:00,174,12567025.031230604,8219723.758221017,21858629.257814296,-1747.5708225865128,2167.6310522834433,177.4561338425583,-178428.75559176708,0.0004771543913185587
1717828199000,456053440000000,18,0.0,-1401407364970239916,-0.250,31.5087781928014,-2.4412394244347464,10.63213921861398,519.0,05,0.0,16399,541818341010710.0,21,30.5,-45.15876388549805,0.0621000006794929,16,-0.0,1902.9177342976868,1575420030.0,0,0.0,0.0,0,0.0,1,-0.18,26.9,0.0,0.0,0.0,0.0,C,1167964917271453,GPS,1401863418410240291.222,1401863418341010688,20754512.916288099676,6.295641618,G,G05,2317,2024-06-08 06:29:59+00:00,175,3376229.364698612,23442840.286002852,11749091.102135956,-907.8434132761736,-1240.438915503787,2702.9336317898624,-52632.50913582519,-0.0004089894782739068
1717828199000,456053440000000,18,0.0,-1401407364970239916,-0.250,31.5087781928014,-2.4412394244347464,10.63213921861398,519.0,06,0.0,16399,541818331947387.0,40,24.8,225.3457794189453,1.6129999160766602,16,0.0,0.0,1575420030.0,0,0.0,0.0,0,0.0,1,-0.18,21.2,0.0,0.0,0.0,0.0,C,1167964917271453,GPS,1401863418410240291.222,1401863418331947264,23471659.075144291676,11.991698320,G,G06,2317,2024-06-08 06:29:59+00:00,175,-22997765.60086012,5768954.508798117,12141632.095832432,-1501.9468529371402,-297.3124165938783,-2706.341245072124,69083.45760688353,-0.006271172000203902
1717828199000,456053440000000,18,0.0,-1401407364970239916,-0.250,31.5087781928014,-2.4412394244347464,10.63213921861398,519.0,11,0.0,16399,541818337126765.0,40,25.1,38.115821838378906,0.8119999766349792,16,0.0,0.0,1575420030.0,0,0.0,0.0,0,0.0,1,-0.18,21.5,0.0,0.0,0.0,0.0,C,1167964917271453,GPS,1401863418410240291.222,1401863418337126656,21918916.416518755676,11.991698320,G,G11,2317,2024-06-08 06:29:59+00:00,175,-11495500.397658132,12664928.373127291,20328515.733637843,-2541.190224862413,-433.3897807857883,-1173.5646917379265,-204091.0457996354,-0.002522101782688093
1717828199000,456053440000000,18,0.0,-1401407364970239916,-0.250,31.5087781928014,-2.4412394244347464,10.63213921861398,519.0,12,0.0,16399,541818335509594.0,10,37.6,301.88983154296875,0.0449000000953674,16,-0.0,1902.9177342976868,1575420030.0,0,0.0,0.0,0,0.0,1,-0.18,34.0,0.0,0.0,0.0,0.0,C,1167964917271453,GPS,1401863418410240291.222,1401863418335509504,22403726.389558371676,2.997924580,G,G12,2317,2024-06-08 06:29:59+00:00,175,9985775.799698217,24627963.724035155,507246.68276671355,-218.3545269568955,190.37727208899736,-3175.506832371148,-153573.50305364578,-0.0009543087826401152
1717828199000,456053440000000,18,0.0,-1401407364970239916,-0.250,31.5087781928014,-2.4412394244347464,10.63213921861398,519.0,13,0.0,16399,541818336838468.0,13,35.5,-563.3811645507812,0.0489000007510185,16,-0.0,1902.9177342976868,1575420030.0,0,0.0,0.0,0,0.0,1,-0.18,31.9,0.0,0.0,0.0,0.0,C,1167964917271453,GPS,1401863418410240291.222,1401863418336838400,22005333.391292003676,3.897301954,G,G13,2317,2024-06-08 06:29:59+00:00,175,-12119828.178922845,21885816.505649917,-8765034.71227503,-918.0647645305114,634.7060614929917,2946.7598162519744,196784.849034806,0.0007838965000254878
1717828199000,456053440000000,18,0.0,-1401407364970239916,-0.250,31.5087781928014,-2.4412394244347464,10.63213921861398,519.0,15,0.0,16399,541818331390574.0,19,31.5,-696.6328125,0.0586999990046024,16,-0.0,1902.9177342976868,1575420030.0,0,0.0,0.0,0,0.0,1,-0.18,27.9,0.0,0.0,0.0,0.0,C,1167964917271453,GPS,1401863418410240291.222,1401863418331390464,23638583.515758691676,5.696056702,G,G15,2317,2024-06-08 06:29:59+00:00,175,509399.9500603471,22707425.46128731,-14110310.93629217,-999.1967289417169,1429.5066066808836,2367.5454368535407,50299.903630314206,0.0012610508913440464
1717828199000,456053440000000,18,0.0,-1401407364970239916,-0.250,31.5087781928014,-2.4412394244347464,10.63213921861398,519.0,19,0.0,16399,541818333728550.0,46,24.5,591.8609008789062,0.8659999966621399,16,0.0,0.0,1575420030.0,0,0.0,0.0,0,0.0,1,-0.18,20.9,0.0,0.0,0.0,0.0,C,1167964917271453,GPS,1401863418410240291.222,1401863418333728512,22937654.358916707676,13.790453068,G,G19,2317,2024-06-08 06:29:59+00:00,175,-20136510.697518814,15234355.057708018,-7726970.6978966985,425.7658047954146,-909.6937636724415,-3009.6939871856534,147911.67520680247,0.0016018754565733013
1717828199000,456053440000000,18,0.0,-1401407364970239916,-0.250,31.5087781928014,-2.4412394244347464,10.63213921861398,519.0,20,0.0,16399,541818340422201.0,35,25.9,219.57986450195312,0.7864999771118164,16,0.0,0.0,1575420030.0,0,0.0,0.0,0,0.0,1,-0.18,22.3,0.0,0.0,0.0,0.0,C,1167964917271453,GPS,1401863418410240291.222,1401863418340422144,20930953.968689251676,10.492736030,G,G20,2317,2024-06-08 06:29:59+00:00,175,-3569938.3483837787,18287102.663389847,19045860.23454384,-1501.9327215202306,-1879.9582837312403,1513.8947477843387,112142.91689271489,-0.00013632982609110243
1717828199000,456053440000000,18,0.0,-1401407364970239916,-0.250,31.5087781928014,-2.4412394244347464,10.63213921861398,519.0,25,0.0,16399,541818333060731.0,40,25.5,64.57615661621094,0.8059999942779541,16,0.0,0.0,1575420030.0,0,0.0,0.0,0,0.0,1,-0.18,21.9,0.0,0.0,0.0,0.0,C,1167964917271453,GPS,1401863418410240291.222,1401863418333060608,23137886.940784739676,11.991698320,G,G25,2317,2024-06-08 06:29:59+00:00,175,16353587.728077874,19048199.62891736,8725100.594584228,262.0568153470301,1151.3364705315978,-2867.7191435353284,149004.89644778578,0.0001704122826140279
1717828199000,456053440000000,18,0.0,-1401407364970239916,-0.250,31.5087781928014,-2.4412394244347464,10.63213921861398,519.0,29,0.0,16399,541818328539108.0,31,26.8,-661.2039184570312,0.7384999990463257,16,0.0,0.0,1575420030.0,0,0.0,0.0,0,0.0,1,-0.18,23.2,0.0,0.0,0.0,0.0,C,1167964917271453,GPS,1401863418410240291.222,1401863418328539136,24493390.145442915676,9.293566198,G,G29,2317,2024-06-08 06:29:59+00:00,175,12563529.98362012,8224059.442914232,21858983.24621535,-1747.3418223689018,2167.876877281162,176.5218849820616,-178428.75559176708,0.0004771543913185587
1717828200000,456054440000000,18,0.0,-1401407364970239918,-0.604,33.4706564899534,-0.8009289833444481,13.00360326906439,519.0,05,0.0,16399,541819341010852.0,21,30.5,-45.39564895629883,0.0621000006794929,16,-0.0,1902.9177342976868,1575420030.0,0,0.0,0.0,0,0.0,1,-0.13,26.9,0.0,0.0,0.0,0.0,C,1167965917271455,GPS,1401863419410240291.222,1401863419341010944,20754436.169418851676,6.295641618,G,G05,2317,2024-06-08 06:30:00+00:00,176,3375321.3308221838,23441599.695131607,11751793.984220356,-908.0792001256566,-1240.6874265508645,2702.6801572429176,-52632.50913582519,-0.0004089894782739068
1717828200000,456054440000000,18,0.0,-1401407364970239918,-0.604,33.4706564899534,-0.8009289833444481,13.00360326906439,519.0,06,0.0,16399,541819331946612.0,24,28.9,224.9027099609375,0.1089999973773956,16,-0.0,1902.9177342976868,1575420030.0,0,0.0,0.0,0,0.0,1,-0.13,25.3,0.0,0.0,0.0,0.0,C,1167965917271455,GPS,1401863419410240291.222,1401863419331946496,23471889.315752035676,7.195018992,G,G06,2317,2024-06-08 06:30:00+00:00,176,-22999267.439160064,5768657.206969487,12138925.555082811,-1501.6275410806556,-297.1843539338626,-2706.5972887801618,69083.45760688353,-0.006271172000203902
1717828200000,456054440000000,18,0.0,-1401407364970239918,-0.604,33.4706564899534,-0.8009289833444481,13.00360326906439,519.0,11,0.0,16399,541819337126623.0,35,26.4,35.80375671386719,0.7519999742507935,16,0.0,0.0,1575420030.0,0,0.0,0.0,0,0.0,1,-0.13,22.8,0.0,0.0,0.0,0.0,C,1167965917271455,GPS,1401863419410240291.222,1401863419337126656,21918916.416518755676,10.492736030,G,G11,2317,2024-06-08 06:30:00+00:00,176,-11498041.632677661,12664495.029207718,20327341.917427946,-2541.07021120495,-433.2209864496832,-1173.9968078426277,-204091.0457996354,-0.002522101782688093
1717828200000,456054440000000,18,0.0,-1401407364970239918,-0.604,33.4706564899534,-0.8009289833444481,13.00360326906439,519.0,12,0.0,16399,541819335508597.0,9,38.7,301.3693542480469,0.0443000011146068,16,-0.0,1902.9177342976868,1575420030.0,0,0.0,0.0,0,0.0,1,-0.13,35.1,0.0,0.0,0.0,0.0,C,1167965917271455,GPS,1401863419410240291.222,1401863419335508480,22404033.377035363676,2.698132122,G,G12,2317,2024-06-08 06:30:00+00:00,176,9985557.319035219,24628153.94885504,504071.07789890235,-218.48565543026575,190.01731698260068,-3175.517564387944,-153573.50305364578,-0.0009543087826401152
1717828200000,456054440000000,18,0.0,-1401407364970239918,-0.604,33.4706564899534,-0.8009289833444481,13.00360326906439,519.0,13,0.0,16399,541819336840376.0,21,30.4,-563.8031005859375,0.0846000015735626,16,-0.0,1902.9177342976868,1575420030.0,0,0.0,0.0,0,0.0,1,-0.13,26.8,0.0,0.0,0.0,0.0,C,1167965917271455,GPS,1401863419410240291.222,1401863419336840448,22004719.416338019676,6.295641618,G,G13,2317,2024-06-08 06:30:00+00:00,176,-12120746.175251089,21886451.096596733,-8762087.766842393,-917.7773048966496,634.4879880097158,2946.9473840877263,196784.849034806,0.0007838965000254878
1717828200000,456054440000000,18,0.0,-1401407364970239918,-0.604,33.4706564899534,-0.8009289833444481,13.00360326906439,519.0,15,0.0,16399,541819331392894.0,16,32.6,-696.6039428710938,0.0473999977111816,16,-0.0,1902.9177342976868,1575420030.0,0,0.0,0.0,0,0.0,1,-0.13,29.0,0.0,0.0,0.0,0.0,C,1167965917271455,GPS,1401863419410240291.222,1401863419331392768,23637892.793935459676,4.796679328,G,G15,2317,2024-06-08 06:30:00+00:00,176,508400.76428365335,22708854.915801585,-14107943.160661919,-998.9961608549074,1429.2996587099674,2367.8396410811056,50299.903630314206,0.0012610508913440464
1717828200000,456054440000000,18,0.0,-1401407364970239918,-0.604,33.4706564899534,-0.8009289833444481,13.00360326906439,519.0,19,0.0,16399,541819333726407.0,61,22.5,591.64208984375,1.0160000324249268,16,0.0,0.0,1575420030.0,0,0.0,0.0,0,0.0,1,-0.13,18.9,0.0,0.0,0.0,0.0,C,1167965917271455,GPS,1401863419410240291.222,1401863419333726464,22938268.333870691676,18.287339938,G,G19,2317,2024-06-08 06:30:00+00:00,176,-20136084.85406033,15233445.142677914,-7729980.387514226,425.96197030975816,-910.0046680467476,-3009.5266354395344,147911.67520680247,0.0016018754565733013
1717828200000,456054440000000,18,0.0,-1401407364970239918,-0.604,33.4706564899534,-0.8009289833444481,13.00360326906439,519.0,20,0.0,16399,541819340421369.0,53,23.3,222.5389404296875,0.9164999723434448,16,0.0,0.0,1575420030.0,0,0.0,0.0,0,0.0,1,-0.13,19.7,0.0,0.0,0.0,0.0,C,1167965917271455,GPS,1401863419410240291.222,1401863419340421376,20931184.209296995676,15.889000274,G,G20,2317,2024-06-08 06:30:00+00:00,176,-3571440.4752418315,18285222.6069506,19047373.973474424,-1502.1506630444671,-1880.0272579844657,1513.49336888504,112142.91689271489,-0.00013632982609110243
1717828200000,456054440000000,18,0.0,-1401407364970239918,-0.604,33.4706564899534,-0.8009289833444481,13.00360326906439,519.0,25,0.0,16399,541819333060541.0,21,29.8,64.42340087890625,0.0800999999046325,16,-0.0,1902.9177342976868,1575420030.0,0,0.0,0.0,0,0.0,1,-0.13,26.2,0.0,0.0,0.0,0.0,C,1167965917271455,GPS,1401863419410240291.222,1401863419333060608,23137886.940784739676,6.295641618,G,G25,2317,2024-06-08 06:30:00+00:00,176,16353849.701612,19049350.871565565,8722232.689069105,261.96446631969354,1150.9951377053092,-2867.904385489835,149004.89644778578,0.0001704122826140279
1717828200000,456054440000000,18,0.0,-1401407364970239918,-0.604,33.4706564899534,-0.8009289833444481,13.00360326906439,519.0,29,0.0,16399,541819328541310.0,53,22.6,-662.2410278320312,1.0084999799728394,16,0.0,0.0,1575420030.0,0,0.0,0.0,0,0.0,1,-0.13,19.0,0.0,0.0,0.0,0.0,C,1167965917271455,GPS,1401863419410240291.222,1401863419328541184,24492776.170488931676,15.889000274,G,G29,2317,2024-06-08 06:30:00+00:00,176,12561782.631706323,8226227.469457781,21859159.539694604,-1747.2272537724534,2167.999712234252,176.05475412545562,-178428.75559176708,0.0004771543913185587
1717828201000,456055440000000,18,0.0,-1401407364970239926,-0.040,39.40504757338204,-2.7427846815339265,14.481886544889438,519.0,05,0.0,16399,541820341011021.0,17,32.2,-45.68064498901367,0.0337999984622001,16,-0.0,1902.9177342976868,1575420030.0,0,0.0,0.0,0,0.0,1,-0.18,28.6,0.0,0.0,0.0,0.0,C,1167966917271463,GPS,1401863420410240291.222,1401863420341010944,20754436.169418851676,5.096471786,G,G05,2317,2024-06-08 06:30:01+00:00,177,3374413.061119641,23440358.8557339,11754496.612866793,-908.3150085814475,-1240.935883871577,2702.426623975093,-52632.50913582519,-0.0004089894782739068
1717828201000,456055440000000,18,0.0,-1401407364970239926,-0.040,39.40504757338204,-2.7427846815339265,14.481886544889438,519.0,06,0.0,16399,541820331945894.0,24,29.2,224.5476226806641,0.1089999973773956,16,-0.0,1902.9177342976868,1575420030.0,0,0.0,0.0,0,0.0,1,-0.18,25.6,0.0,0.0,0.0,0.0,C,1167966917271463,GPS,1401863420410240291.222,1401863420331945984,23472042.809490531676,7.195018992,G,G06,2317,2024-06-08 06:30:01+00:00,177,-23000768.958203796,5768360.033165704,12136218.758156506,-1501.3081867622143,-297.0563331754789,-2706.853275464944,69083.45760688353,-0.006271172000203902
1717828201000,456055440000000,18,0.0,-1401407364970239926,-0.040,39.40504757338204,-2.7427846815339265,14.481886544889438,519.0,11,0.0,16399,541820337126552.0,24,29.0,34.014305114746094,0.1180000007152557,16,-0.0,1902.9177342976868,1575420030.0,0,0.0,0.0,0,0.0,1,-0.18,25.4,0.0,0.0,0.0,0.0,C,1167966917271463,GPS,1401863420410240291.222,1401863420337126656,21918916.416518755676,7.195018992,G,G11,2317,2024-06-08 06:30:01+00:00,177,-11500582.747826774,12664061.854045816,20326167.66901783,-2540.9501322794163,-433.05220286682464,-1174.4288992800634,-204091.0457996354,-0.002522101782688093
1717828201000,456055440000000,18,0.0,-1401407364970239926,-0.040,39.40504757338204,-2.7427846815339265,14.481886544889438,519.0,12,0.0,16399,541820335507576.0,9,39.0,301.2332763671875,0.0443000011146068,16,-0.0,1902.9177342976868,1575420030.0,0,0.0,0.0,0,0.0,1,-0.18,35.4,0.0,0.0,0.0,0.0,C,1167966917271463,GPS,1401863420410240291.222,1401863420335507456,22404340.364512355676,2.698132122,G,G12,2317,2024-06-08 06:30:01+00:00,177,9985338.70722055,24628343.813713342,500895.46240902913,-218.61683211182387,189.65737998018002,-3175.5282289425177,-153573.50305364578,-0.0009543087826401152
1717828201000,456055440000000,18,0.0,-1401407364970239926,-0.040,39.40504757338204,-2.7427846815339265,14.481886544889438,519.0,13,0.0,16399,541820336842260.0,24,29.0,-563.9912109375,0.1164999976754188,16,-0.0,1902.9177342976868,1575420030.0,0,0.0,0.0,0,0.0,1,-0.18,25.4,0.0,0.0,0.0,0.0,C,1167966917271463,GPS,1401863420410240291.222,1401863420336842240,22004182.188253283676,7.195018992,G,G13,2317,2024-06-08 06:30:01+00:00,177,-12121663.88409815,21887085.46941924,-8759140.633937955,-917.4898614115912,634.2698607688569,2947.134889499897,196784.849034806,0.0007838965000254878
1717828201000,456055440000000,18,0.0,-1401407364970239926,-0.040,39.40504757338204,-2.7427846815339265,14.481886544889438,519.0,15,0.0,16399,541820331395216.0,17,32.1,-696.8477783203125,0.0487999990582466,16,-0.0,1902.9177342976868,1575420030.0,0,0.0,0.0,0,0.0,1,-0.18,28.5,0.0,0.0,0.0,0.0,C,1167966917271463,GPS,1401863420410240291.222,1401863420331395328,23637125.325242979676,5.096471786,G,G15,2317,2024-06-08 06:30:01+00:00,177,507401.7790694535,22710284.163333874,-14105575.090836229,-998.7956075028901,1429.0926563790792,2368.133797743287,50299.903630314206,0.0012610508913440464
1717828201000,456055440000000,18,0.0,-1401407364970239926,-0.040,39.40504757338204,-2.7427846815339265,14.481886544889438,519.0,19,0.0,16399,541820333724448.0,46,24.3,591.0616455078125,0.8659999966621399,16,0.0,0.0,1575420030.0,0,0.0,0.0,0,0.0,1,-0.18,20.7,0.0,0.0,0.0,0.0,C,1167966917271463,GPS,1401863420410240291.222,1401863420333724416,22938882.308824675676,13.790453068,G,G19,2317,2024-06-08 06:30:01+00:00,177,-20135658.814377815,15232534.916562399,-7732989.910296868,426.1580820007158,-910.3155850422634,-3009.359219093116,147911.67520680247,0.0016018754565733013
1717828201000,456055440000000,18,0.0,-1401407364970239926,-0.040,39.40504757338204,-2.7427846815339265,14.481886544889438,519.0,20,0.0,16399,541820340420747.0,27,28.3,218.7615966796875,0.6165000200271606,16,0.0,0.0,1575420030.0,0,0.0,0.0,0,0.0,1,-0.18,24.7,0.0,0.0,0.0,0.0,C,1167966917271463,GPS,1401863420410240291.222,1401863420340420864,20931337.703035491676,8.094396366,G,G20,2317,2024-06-08 06:30:01+00:00,177,-3572942.8203525227,18283342.481167357,19048887.311315916,-1502.3685909498963,-1880.096171136879,1513.0919577087107,112142.91689271489,-0.00013632982609110243
1717828201000,456055440000000,18,0.0,-1401407364970239926,-0.040,39.40504757338204,-2.7427846815339265,14.481886544889438,519.0,25,0.0,16399,541820333060282.0,17,32.2,64.1121826171875,0.05180000141263,16,-0.0,1902.9177342976868,1575420030.0,0,0.0,0.0,0,0.0,1,-0.18,28.6,0.0,0.0,0.0,0.0,C,1167966917271463,GPS,1401863420410240291.222,1401863420333060352,23137963.687653987676,5.096471786,G,G25,2317,2024-06-08 06:30:01+00:00,177,16354111.582747092,19050501.77278961,8719364.59853492,261.8720651003191,1150.6538020978885,-2868.089565596014,149004.89644778578,0.0001704122826140279
