utcTimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb,BasebandCn0DbHz,FullInterSignalBiasNanos,FullInterSignalBiasUncertaintyNanos,SatelliteInterSignalBiasNanos,SatelliteInterSignalBiasUncertaintyNanos,CodeType,ChipsetElapsedRealtimeNanos,SignalType,ArrivalTimeNanosSinceGpsEpoch,ReceivedSvTimeNanosSinceGpsEpoch,RawPseudorangeMeters,RawPseudorangeUncertaintyMeters
1718050434000,169549418000000,18,0.0,-1401916102188428147,-0.22657203674316406,7002443.313598633,-12.909267300635767,32.4603975527467,796.0,1,0.0,1,363485.0,53.0,23.3,585.53125,10.3100004196167,16,0.0,0.0,1.60256256E9,0,0.0,0.0,0,0.0,3,-1.36,19.3,3772.4228515625,19.231931686401367,0.0,0.0,C,1390198113459684,GLONASS,1.40208565160642816E18,1.40208841800036352E18,-8.293440376778674E11,15.889000273999999,
1718050434000,169549418000000,18,0.0,-1401916102188428147,-0.22657203674316406,7002443.313598633,-12.909267300635767,32.4603975527467,796.0,1,0.0,1,71518.0,181.0,7.5,-99.34202575683594,10.361599922180176,16,0.0,0.0,1.56109798E9,0,0.0,0.0,0,0.0,5,-2.22,3.2,-1549.15576171875,8.490431785583496,0.0,0.0,I,1390198113459684,BEIDOU,1.40208565160642816E18,1.40208841800007142E18,-8.293439501096897E11,54.262434897999995,
1718050435000,169550418000000,18,0.0,-1401916102188428176,-0.9394874572753906,7002503.871917725,-12.158308615388217,35.70107585662398,796.0,31,0.0,1,573900.0,61.0,22.4,390.4065246582031,6.1700005531311035,16,0.0,0.0,1.57542003E9,0,0.0,0.0,0,0.0,1,-1.69,18.799999999999997,0.0,0.0,0.0,0.0,C,1390199113459713,GPS,1.40208565260642816E18,1.40208841800057395E18,-8.29044308305794E11,18.287339938,
1718050435000,169550418000000,18,0.0,-1401916102188428176,-0.9394874572753906,7002503.871917725,-12.158308615388217,35.70107585662398,796.0,194,0.0,1,936494.0,92.0,18.8,25.813337326049805,6.530000686645508,16,0.0,0.0,1.57542003E9,0,0.0,0.0,0,0.0,4,-1.69,15.200000000000001,0.0,0.0,0.0,0.0,C,1390199113459713,QZSS,1.40208565260642816E18,1.40208841800093645E18,-8.290444169793608E11,27.580906136,
1718050435000,169550418000000,18,0.0,-1401916102188428176,-0.9394874572753906,7002503.871917725,-12.158308615388217,35.70107585662398,796.0,195,0.0,1,350133.0,70.0,20.6,26.44130516052246,6.37000036239624,16,0.0,0.0,1.57542003E9,0,0.0,0.0,0,0.0,4,-1.69,17.0,0.0,0.0,0.0,0.0,C,1390199113459713,QZSS,1.40208565260642816E18,1.40208841800035021E18,-8.290442412290303E11,20.98547206,
1718050435000,169550418000000,18,0.0,-1401916102188428176,-0.9394874572753906,7002503.871917725,-12.158308615388217,35.70107585662398,796.0,2,0.0,1,278094.0,319.0,27.3,-11.749953269958496,1.3900001049041748,16,0.0,0.0,1.59975002E9,0,0.0,0.0,0,0.0,3,-1.23,23.3,3772.4228515625,19.231931686401367,0.0,0.0,C,1390199113459713,GLONASS,1.40208565260642816E18,1.40208841800027802E18,-8.290442195864131E11,95.633794102,
1718050435000,169550418000000,18,0.0,-1401916102188428176,-0.9394874572753906,7002503.871917725,-12.158308615388217,35.70107585662398,796.0,22,0.0,1,376755.0,667.0,22.5,-368.55096435546875,3.745000123977661,16,0.0,0.0,1.60031245E9,0,0.0,0.0,0,0.0,3,-1.23,18.5,3772.4228515625,19.231931686401367,0.0,0.0,C,1390199113459713,GLONASS,1.40208565260642816E18,1.40208841800037683E18,-8.290442492107047E11,199.961569486,
1718050436000,169551418000000,18,0.0,-1401916102188428233,-0.8619232177734375,7001063.346862793,-9.027957745570674,45.63635363818145,796.0,2,0.0,1,278106.0,428.0,25.6,-11.740583419799805,2.259999990463257,16,0.0,0.0,1.59975002E9,0,0.0,0.0,0,0.0,3,-1.23,21.6,3772.4228515625,19.231931686401367,0.0,0.0,C,1390200113459770,GLONASS,1.40208565360642816E18,1.40208841800027802E18,-8.287444271284131E11,128.311172024,
1718050436000,169551418000000,18,0.0,-1401916102188428233,-0.8619232177734375,7001063.346862793,-9.027957745570674,45.63635363818145,796.0,22,0.0,1,377922.0,678.0,22.4,-367.0897521972656,4.494999885559082,16,0.0,0.0,1.60031245E9,0,0.0,0.0,0,0.0,3,-1.23,18.4,3772.4228515625,19.231931686401367,0.0,0.0,C,1390200113459770,GLONASS,1.40208565360642816E18,1.40208841800037786E18,-8.287444570596921E11,203.25928652399998,
1718050436000,169551418000000,18,0.0,-1401916102188428233,-0.8619232177734375,7001063.346862793,-9.027957745570674,45.63635363818145,796.0,4,0.0,1,344117.0,3603.0,7.5,76.48933410644531,11.396600723266602,16,0.0,0.0,1.56109798E9,0,0.0,0.0,0,0.0,5,-2.29,3.2,-1549.15576171875,8.490431785583496,0.0,0.0,I,1390200113459770,BEIDOU,1.40208565360642816E18,1.40208841800034406E18,-8.287444469291053E11,1080.152226174,
1718050437000,169552418000000,18,0.0,-1401916102188428235,-0.20302772521972656,7001107.215881348,-1.3546402903962949,47.21730104177911,796.0,31,0.0,1,571290.0,53.0,22.7,391.22479248046875,7.670000076293945,16,0.0,0.0,1.57542003E9,0,0.0,0.0,0,0.0,1,-1.64,19.099999999999998,0.0,0.0,0.0,0.0,C,1390201113459772,GPS,1.40208565460642816E18,1.40208841800057139E18,-8.284447226223253E11,15.889000273999999,
